facility_id,timestamp,emission,power_in_MW,name,network_region,units,latitude,longitude,fuel_source,value_price_in_$/MWh,value_demand_in_MW
WANDBG,2025-10-01T00:00:00+10:00,0.0,2.246,Wandoan South,QLD,"[{'code': 'WANDBG1', 'fueltech_id': 'battery_discharging', 'status_id': 'operating', 'capacity_registered': 123.0, 'capacity_maximum': 100.0, 'capacity_storage': 150.0, 'data_first_seen': '2021-09-08T15:10:00+10:00', 'data_last_seen': '2025-11-04T20:30:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:35:27Z', 'updated_at': '2025-05-13T05:51:44Z'}, {'code': 'WANDBL1', 'fueltech_id': 'battery_charging', 'status_id': 'operating', 'capacity_registered': 123.0, 'capacity_maximum': 100.0, 'capacity_storage': 150.0, 'data_first_seen': '2021-10-14T12:55:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'LOAD', 'created_at': '2023-10-18T04:35:27Z', 'updated_at': '2025-05-13T05:51:58Z'}, {'code': 'WANDB1', 'fueltech_id': 'battery', 'status_id': 'operating', 'capacity_registered': 123.0, 'capacity_maximum': 100.0, 'capacity_storage': 150.0, 'data_first_seen': '2024-08-08T05:00:00+10:00', 'data_last_seen': '2025-11-04T20:30:00+10:00', 'dispatch_type': 'BIDIRECTIONAL', 'created_at': '2024-09-12T23:35:43Z', 'updated_at': '2025-06-23T06:53:30Z'}]",-26.263986,149.772871,battery_discharging,54.82,5989.24
WATERLWF,2025-10-01T00:00:00+10:00,0.0,103.5,Waterloo,SA,"[{'code': 'WATERLWF', 'fueltech_id': 'wind', 'status_id': 'operating', 'capacity_registered': 130.8, 'capacity_maximum': 130.0, 'data_first_seen': '2010-08-20T00:05:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:35:27Z', 'updated_at': '2025-09-09T01:11:53Z'}]",-33.991095,138.915723,wind,8.11,1564.92
WAUBRAWF,2025-10-01T00:00:00+10:00,0.0,53.472,Waubra,VIC,"[{'code': 'WAUBRAWF', 'fueltech_id': 'wind', 'status_id': 'operating', 'capacity_registered': 192.0, 'capacity_maximum': 192.0, 'data_first_seen': '2009-07-01T00:05:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:35:27Z', 'updated_at': '2025-05-13T06:04:23Z'}]",-37.357979,143.5926,wind,8.95,4893.49
WDBESS,2025-10-01T00:00:00+10:00,0.0,0.243,Western Downs,QLD,"[{'code': 'WDBESSG1', 'fueltech_id': 'battery_discharging', 'status_id': 'operating', 'capacity_registered': 272.48, 'capacity_maximum': 255.0, 'capacity_storage': 510.0, 'data_first_seen': '2024-07-01T14:45:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2024-10-01T04:43:55Z', 'updated_at': '2025-07-25T04:00:32Z'}, {'code': 'WDBESS1', 'fueltech_id': 'battery', 'status_id': 'operating', 'capacity_registered': 272.48, 'capacity_maximum': 255.0, 'capacity_storage': 510.0, 'data_first_seen': '2024-11-26T13:10:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'BIDIRECTIONAL', 'created_at': '2024-10-10T05:10:20Z', 'updated_at': '2025-07-25T04:01:08Z'}, {'code': 'WDBESSL1', 'fueltech_id': 'battery_charging', 'status_id': 'operating', 'capacity_registered': 272.48, 'capacity_maximum': 255.0, 'capacity_storage': 510.0, 'data_first_seen': '2024-07-05T10:20:00+10:00', 'data_last_seen': '2025-11-04T21:20:00+10:00', 'dispatch_type': 'LOAD', 'created_at': '2024-10-01T04:45:12Z', 'updated_at': '2025-07-25T04:00:53Z'}]",-26.952008,150.694188,battery_discharging,54.82,5989.24
WDBESS2,2025-10-01T00:00:00+10:00,0.0,0.254,Western Downs 2,QLD,"[{'code': 'WDBESS2', 'fueltech_id': 'battery', 'status_id': 'operating', 'capacity_registered': 269.8, 'capacity_maximum': 255.0, 'capacity_storage': 510.0, 'data_first_seen': '2025-09-29T13:05:00+10:00', 'data_last_seen': '2025-11-04T21:15:00+10:00', 'dispatch_type': 'BIDIRECTIONAL', 'created_at': '2025-03-27T22:48:32Z', 'updated_at': '2025-09-23T03:13:46Z'}, {'code': 'WDBESSG2', 'fueltech_id': 'battery_discharging', 'status_id': 'operating', 'capacity_registered': 269.8, 'capacity_maximum': 255.0, 'capacity_storage': 510.0, 'data_first_seen': '2025-09-29T13:05:00+10:00', 'data_last_seen': '2025-11-04T21:15:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2025-03-27T23:04:15Z', 'updated_at': '2025-09-23T03:14:05Z'}, {'code': 'WDBESSL2', 'fueltech_id': 'battery_charging', 'status_id': 'operating', 'capacity_registered': 269.8, 'capacity_maximum': 255.0, 'capacity_storage': 510.0, 'data_first_seen': '2025-09-08T00:05:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'LOAD', 'created_at': '2025-03-27T23:06:52Z', 'updated_at': '2025-09-23T03:14:19Z'}]",-26.951989,150.694141,battery,54.82,5989.24
WGWF,2025-10-01T00:00:00+10:00,0.0,106.9,Willogoleche,SA,"[{'code': 'WGWF1', 'fueltech_id': 'wind', 'status_id': 'operating', 'capacity_registered': 119.0, 'capacity_maximum': 119.0, 'data_first_seen': '2018-08-29T14:40:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:35:29Z', 'updated_at': '2025-05-13T06:22:13Z'}]",-33.393569,138.84821,wind,8.11,1564.92
WKIEWA,2025-10-01T00:00:00+10:00,0.0,16.0,West Kiewa,VIC,"[{'code': 'WKIEWA1', 'fueltech_id': 'hydro', 'status_id': 'operating', 'capacity_registered': 31.0, 'capacity_maximum': 34.0, 'data_first_seen': '1998-12-07T06:35:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:35:31Z', 'updated_at': '2025-01-07T08:20:42Z'}, {'code': 'WKIEWA2', 'fueltech_id': 'hydro', 'status_id': 'operating', 'capacity_registered': 31.0, 'capacity_maximum': 34.0, 'data_first_seen': '1998-12-07T06:35:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:35:31Z', 'updated_at': '2025-01-07T08:21:07Z'}]",-36.759674,147.186082,hydro,8.95,4893.49
WOODLWN,2025-10-01T00:00:00+10:00,0.0,13.997,Woodlawn,NSW,"[{'code': 'WOODLWN1', 'fueltech_id': 'wind', 'status_id': 'operating', 'capacity_registered': 48.3, 'capacity_maximum': 48.0, 'data_first_seen': '2011-06-01T10:15:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:35:31Z', 'updated_at': '2025-05-13T06:33:51Z'}]",-35.081675,149.570511,wind,56.98,7105.57
WOOLNTH1,2025-10-01T00:00:00+10:00,0.0,25.97,Woolnorth,TAS,"[{'code': 'WOOLNTH1', 'fueltech_id': 'wind', 'status_id': 'operating', 'capacity_registered': 140.0, 'capacity_maximum': 140.0, 'data_first_seen': '2009-07-01T00:05:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:35:31Z', 'updated_at': '2025-04-17T05:22:42Z'}]",-40.736375,144.694821,wind,0.12,898.71
WPWF,2025-10-01T00:00:00+10:00,0.0,44.05,Wattle Point,SA,"[{'code': 'WPWF', 'fueltech_id': 'wind', 'status_id': 'operating', 'capacity_registered': 91.0, 'capacity_maximum': 91.0, 'data_first_seen': '2009-07-01T00:05:00+10:00', 'data_last_seen': '2025-11-02T06:15:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:35:31Z', 'updated_at': '2025-05-13T06:00:33Z'}]",-35.11541,137.718672,wind,8.11,1564.92
WRWF1,2025-10-01T00:00:00+10:00,0.0,36.902,White Rock Wind Farm,NSW,"[{'code': 'WRWF1', 'fueltech_id': 'wind', 'status_id': 'operating', 'capacity_registered': 175.0, 'capacity_maximum': 172.0, 'data_first_seen': '2017-07-08T09:55:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:35:29Z', 'updated_at': '2025-05-13T06:19:00Z'}]",-29.7718,151.5755,wind,56.98,7105.57
YALLOURN,2025-10-01T00:00:00+10:00,27.162,250.75,Yallourn W,VIC,"[{'code': 'YWPS1', 'fueltech_id': 'coal_brown', 'status_id': 'operating', 'capacity_registered': 360.0, 'capacity_maximum': 395.0, 'emissions_factor_co2': 1.2999, 'data_first_seen': '1998-12-07T02:50:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:35:33Z', 'updated_at': '2025-10-13T04:02:08Z'}, {'code': 'YWPS3', 'fueltech_id': 'coal_brown', 'status_id': 'operating', 'capacity_registered': 380.0, 'capacity_maximum': 405.0, 'emissions_factor_co2': 1.2999, 'data_first_seen': '1998-12-07T02:50:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:35:33Z', 'updated_at': '2025-10-13T04:03:44Z'}, {'code': 'YWPS4', 'fueltech_id': 'coal_brown', 'status_id': 'operating', 'capacity_registered': 380.0, 'capacity_maximum': 405.0, 'emissions_factor_co2': 1.2999, 'data_first_seen': '1998-12-07T02:50:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:35:33Z', 'updated_at': '2025-10-13T04:04:24Z'}, {'code': 'YWPS2', 'fueltech_id': 'coal_brown', 'status_id': 'operating', 'capacity_registered': 360.0, 'capacity_maximum': 395.0, 'emissions_factor_co2': 1.2999, 'data_first_seen': '1998-12-07T02:50:00+10:00', 'data_last_seen': '2025-08-30T21:10:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:35:33Z', 'updated_at': '2025-10-13T04:02:50Z'}]",-38.177596,146.347508,coal_brown,8.95,4893.49
YAMBUK,2025-10-01T00:00:00+10:00,0.0,4.9,Yambuk,VIC,"[{'code': 'YAMBUKWF', 'fueltech_id': 'wind', 'status_id': 'operating', 'capacity_registered': 30.0, 'capacity_maximum': 30.0, 'data_first_seen': '2009-07-01T00:05:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:35:33Z', 'updated_at': '2025-05-13T06:48:39Z'}]",-38.305278,142.018439,wind,8.95,4893.49
YARWUN,2025-10-01T00:00:00+10:00,4.344,85.01,Yarwun,QLD,"[{'code': 'YARWUN_1', 'fueltech_id': 'gas_ccgt', 'status_id': 'operating', 'capacity_registered': 154.0, 'capacity_maximum': 180.0, 'emissions_factor_co2': 0.6132, 'data_first_seen': '2010-07-08T10:35:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:35:33Z', 'updated_at': '2024-11-25T04:19:10Z'}]",-23.8302,151.149692,gas_ccgt,54.82,5989.24
YENDONWF,2025-10-01T00:00:00+10:00,0.0,94.95,Yendon,VIC,"[{'code': 'YENDWF1', 'fueltech_id': 'wind', 'status_id': 'operating', 'capacity_registered': 144.4, 'capacity_maximum': 142.0, 'data_first_seen': '2019-06-19T00:05:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:35:33Z', 'updated_at': '2025-05-13T07:00:15Z'}]",-37.630952,144.022463,wind,8.95,4893.49
YSWF,2025-10-01T00:00:00+10:00,0.0,20.2,Yaloak South,VIC,"[{'code': 'YSWF1', 'fueltech_id': 'wind', 'status_id': 'operating', 'capacity_registered': 28.7, 'capacity_maximum': 28.0, 'data_first_seen': '2017-12-19T22:15:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:35:33Z', 'updated_at': '2025-05-13T06:46:39Z'}]",-37.716474,144.241947,wind,8.95,4893.49
0MREH,2025-10-01T00:05:00+10:00,0.0,1.568,Melbourne A1,VIC,"[{'code': 'MREHAG1', 'fueltech_id': 'battery_discharging', 'status_id': 'operating', 'capacity_registered': 215.8, 'capacity_maximum': 200.0, 'capacity_storage': 400.0, 'data_first_seen': '2025-08-12T11:10:00+10:00', 'data_last_seen': '2025-11-04T21:15:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2025-02-06T04:16:29Z', 'updated_at': '2025-08-11T23:19:16Z'}, {'code': 'MREHA1', 'fueltech_id': 'battery', 'status_id': 'operating', 'capacity_registered': 215.8, 'capacity_maximum': 200.0, 'capacity_storage': 400.0, 'data_first_seen': '2025-08-12T11:10:00+10:00', 'data_last_seen': '2025-11-04T21:15:00+10:00', 'dispatch_type': 'BIDIRECTIONAL', 'created_at': '2024-12-02T00:45:59Z', 'updated_at': '2025-08-11T23:18:48Z'}, {'code': 'MREHAL1', 'fueltech_id': 'battery_charging', 'status_id': 'operating', 'capacity_registered': 215.8, 'capacity_maximum': 200.0, 'capacity_storage': 400.0, 'data_first_seen': '2025-08-11T20:05:00+10:00', 'data_last_seen': '2025-11-04T21:20:00+10:00', 'dispatch_type': 'LOAD', 'created_at': '2025-02-06T04:12:46Z', 'updated_at': '2025-08-11T23:19:02Z'}]",-37.661274,144.726302,battery_discharging,0.01,4889.73
0WAMBOWF,2025-10-01T00:05:00+10:00,0.0,64.647,Wambo,QLD,"[{'code': '0WAMBOWF2', 'fueltech_id': 'wind', 'status_id': 'committed', 'capacity_registered': 248.0, 'dispatch_type': 'GENERATOR', 'created_at': '2025-03-05T01:00:32Z', 'updated_at': '2025-05-01T03:34:18Z'}, {'code': 'WAMBOWF1', 'fueltech_id': 'wind', 'status_id': 'operating', 'capacity_registered': 252.0, 'capacity_maximum': 245.0, 'data_first_seen': '2025-06-21T11:25:00+08:00', 'data_last_seen': '2025-11-04T21:25:00+08:00', 'dispatch_type': 'GENERATOR', 'created_at': '2024-12-02T04:07:05Z', 'updated_at': '2025-07-01T00:55:24Z'}]",-26.603045,151.246876,wind,67.3,5920.4
ADP,2025-10-01T00:05:00+10:00,0.0,0.046,Adelaide Desalination,SA,"[{'code': 'ADPPV1', 'fueltech_id': 'solar_utility', 'status_id': 'operating', 'capacity_registered': 24.75, 'capacity_maximum': 19.0, 'data_first_seen': '2021-05-18T13:10:00+10:00', 'data_last_seen': '2025-11-04T19:20:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:34:30Z', 'updated_at': '2024-12-16T23:52:12Z'}, {'code': 'ADPPV2', 'fueltech_id': 'solar_utility', 'status_id': 'operating', 'capacity_registered': 0.2, 'capacity_maximum': 0.2, 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:34:30Z', 'updated_at': '2024-12-16T23:50:10Z'}, {'code': 'ADPPV3', 'fueltech_id': 'solar_utility', 'status_id': 'operating', 'capacity_registered': 0.02, 'capacity_maximum': 0.02, 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:34:30Z', 'updated_at': '2024-12-16T23:51:11Z'}, {'code': 'ADPBA1G', 'fueltech_id': 'battery_discharging', 'status_id': 'operating', 'capacity_registered': 7.76, 'capacity_maximum': 6.15, 'capacity_storage': 12.6, 'data_first_seen': '2021-05-18T10:55:00+10:00', 'data_last_seen': '2025-11-04T21:15:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:34:30Z', 'updated_at': '2025-06-23T05:34:25Z'}, {'code': 'ADPBA1L', 'fueltech_id': 'battery_charging', 'status_id': 'operating', 'capacity_registered': 7.76, 'capacity_maximum': 6.15, 'capacity_storage': 12.6, 'data_first_seen': '2021-05-18T09:55:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'LOAD', 'created_at': '2023-10-18T04:34:30Z', 'updated_at': '2025-06-23T05:34:16Z'}, {'code': 'ADPBA1', 'fueltech_id': 'battery', 'status_id': 'operating', 'capacity_registered': 7.76, 'capacity_maximum': 6.15, 'capacity_storage': 12.6, 'data_first_seen': '2024-09-18T10:40:00+10:00', 'data_last_seen': '2025-11-04T21:15:00+10:00', 'dispatch_type': 'BIDIRECTIONAL', 'created_at': '2024-10-13T04:24:08Z', 'updated_at': '2024-12-16T23:52:40Z'}]",-35.096948,138.484061,solar_utility,0.01,1565.38
ANGASTON,2025-10-01T00:05:00+10:00,0.0,0.1,Angaston,SA,"[{'code': 'ANGAS1', 'fueltech_id': 'distillate', 'status_id': 'retired', 'capacity_registered': 30.0, 'emissions_factor_co2': 1.0136, 'data_first_seen': '2005-01-06T11:10:00+10:00', 'data_last_seen': '2016-05-23T09:05:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:34:32Z', 'updated_at': '2025-06-23T07:01:29Z'}, {'code': 'ANGAS2', 'fueltech_id': 'distillate', 'status_id': 'retired', 'capacity_registered': 20.0, 'emissions_factor_co2': 1.0136, 'data_first_seen': '2005-01-06T11:10:00+10:00', 'data_last_seen': '2016-05-23T09:05:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:34:32Z', 'updated_at': '2024-11-24T22:50:38Z'}, {'code': 'ANGAST1', 'fueltech_id': 'distillate', 'status_id': 'operating', 'capacity_registered': 50.0, 'emissions_factor_co2': 0.6606, 'data_first_seen': '2016-05-27T12:10:00+10:00', 'data_last_seen': '2025-10-28T15:15:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:34:32Z', 'updated_at': '2024-12-16T23:54:46Z'}]",-34.503948,139.024296,distillate,0.01,1565.38
ARWF,2025-10-01T00:05:00+10:00,0.0,33.3,Ararat,VIC,"[{'code': 'ARWF1', 'fueltech_id': 'wind', 'status_id': 'operating', 'capacity_registered': 241.59, 'capacity_maximum': 241.0, 'data_first_seen': '2016-08-19T10:35:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:34:32Z', 'updated_at': '2025-05-06T02:37:03Z'}]",-37.263393,143.082116,wind,0.01,4889.73
B2PS,2025-10-01T00:05:00+10:00,0.004,0.081,Braemar 2,QLD,"[{'code': 'BRAEMAR7', 'fueltech_id': 'gas_ocgt', 'status_id': 'operating', 'capacity_registered': 173.0, 'capacity_maximum': 173.0, 'emissions_factor_co2': 0.5806, 'data_first_seen': '2009-04-25T09:50:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:34:32Z', 'updated_at': '2025-10-13T23:55:39Z'}, {'code': 'BRAEMAR5', 'fueltech_id': 'gas_ocgt', 'status_id': 'operating', 'capacity_registered': 173.0, 'capacity_maximum': 173.0, 'emissions_factor_co2': 0.5806, 'data_first_seen': '2009-03-27T16:35:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:34:32Z', 'updated_at': '2025-10-13T23:55:15Z'}, {'code': 'BRAEMAR6', 'fueltech_id': 'gas_ocgt', 'status_id': 'operating', 'capacity_registered': 173.0, 'capacity_maximum': 173.0, 'emissions_factor_co2': 0.5806, 'data_first_seen': '2009-04-07T15:35:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:34:32Z', 'updated_at': '2025-10-13T23:56:13Z'}]",-27.109873,150.907653,gas_ocgt,67.3,5920.4
BANGOWF,2025-10-01T00:05:00+10:00,0.0,95.399,Bango,NSW,"[{'code': 'BANGOWF1', 'fueltech_id': 'wind', 'status_id': 'operating', 'capacity_registered': 159.0, 'capacity_maximum': 155.0, 'data_first_seen': '2021-01-14T12:40:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:34:33Z', 'updated_at': '2025-05-08T03:29:17Z'}, {'code': 'BANGOWF2', 'fueltech_id': 'wind', 'status_id': 'operating', 'capacity_registered': 84.8, 'capacity_maximum': 82.0, 'data_first_seen': '2021-06-10T16:50:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:34:33Z', 'updated_at': '2025-05-08T03:28:06Z'}]",-34.767208,148.921499,wind,80.01,7170.68
BASTYAN,2025-10-01T00:05:00+10:00,0.0,62.41,Bastyan,TAS,"[{'code': 'BASTYAN', 'fueltech_id': 'hydro', 'status_id': 'operating', 'capacity_registered': 79.9, 'capacity_maximum': 88.0, 'data_first_seen': '2005-05-16T13:35:00+10:00', 'data_last_seen': '2025-10-20T07:35:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:34:35Z', 'updated_at': '2024-12-17T00:35:39Z'}]",-41.736231,145.531589,hydro,0.2,897.18
BAYSW,2025-10-01T00:05:00+10:00,41.406,555.807,Bayswater,NSW,"[{'code': 'BW02', 'fueltech_id': 'coal_black', 'status_id': 'operating', 'capacity_registered': 660.0, 'capacity_maximum': 685.0, 'emissions_factor_co2': 0.8919, 'data_first_seen': '1998-12-07T02:50:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:34:35Z', 'updated_at': '2025-10-06T23:42:22Z'}, {'code': 'BW01', 'fueltech_id': 'coal_black', 'status_id': 'operating', 'capacity_registered': 660.0, 'capacity_maximum': 660.0, 'emissions_factor_co2': 0.8919, 'data_first_seen': '1998-12-07T02:50:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:34:35Z', 'updated_at': '2025-10-06T23:36:09Z'}, {'code': 'BW03', 'fueltech_id': 'coal_black', 'status_id': 'operating', 'capacity_registered': 660.0, 'capacity_maximum': 685.0, 'emissions_factor_co2': 0.8919, 'data_first_seen': '1998-12-07T02:50:00+10:00', 'data_last_seen': '2025-10-23T02:05:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:34:35Z', 'updated_at': '2025-10-06T23:43:22Z'}, {'code': 'BW04', 'fueltech_id': 'coal_black', 'status_id': 'operating', 'capacity_registered': 660.0, 'capacity_maximum': 685.0, 'emissions_factor_co2': 0.8919, 'data_first_seen': '1998-12-07T02:50:00+10:00', 'data_last_seen': '2025-09-12T21:40:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:34:35Z', 'updated_at': '2025-10-06T23:43:55Z'}]",-32.393502,150.953963,coal_black,80.01,7170.68
BBATTERY,2025-10-01T00:05:00+10:00,0.0,0.368,Bouldercombe,QLD,"[{'code': 'BBATTERY', 'fueltech_id': 'battery_discharging', 'status_id': 'operating', 'capacity_registered': 67.0, 'capacity_maximum': 50.0, 'capacity_storage': 100.0, 'data_first_seen': '2023-08-08T15:25:00+10:00', 'data_last_seen': '2025-11-04T20:40:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:34:35Z', 'updated_at': '2025-09-16T03:42:02Z'}, {'code': 'BBATTERY1', 'fueltech_id': 'battery', 'status_id': 'operating', 'capacity_registered': 67.0, 'capacity_maximum': 50.0, 'capacity_storage': 100.0, 'data_first_seen': '2024-10-16T13:10:00+10:00', 'data_last_seen': '2025-11-04T20:40:00+10:00', 'dispatch_type': 'BIDIRECTIONAL', 'created_at': '2024-10-24T05:23:38Z', 'updated_at': '2025-09-16T03:57:11Z'}, {'code': 'BBATRYL1', 'fueltech_id': 'battery_charging', 'status_id': 'operating', 'capacity_registered': 67.0, 'capacity_maximum': 50.0, 'capacity_storage': 100.0, 'data_first_seen': '2023-08-11T15:25:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'LOAD', 'created_at': '2023-10-18T04:34:35Z', 'updated_at': '2025-09-16T03:41:44Z'}]",-23.563443,150.459658,battery_discharging,67.3,5920.4
BHB,2025-10-01T00:05:00+10:00,0.0,2.178,Broken Hill Battery,NSW,"[{'code': 'BHBG1', 'fueltech_id': 'battery_discharging', 'status_id': 'operating', 'capacity_registered': 66.0, 'capacity_maximum': 50.0, 'capacity_storage': 50.0, 'data_first_seen': '2023-12-01T09:00:00+10:00', 'data_last_seen': '2025-11-04T20:25:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2024-09-20T01:13:27Z', 'updated_at': '2025-05-08T04:02:38Z'}, {'code': 'BHBL1', 'fueltech_id': 'battery_charging', 'status_id': 'operating', 'capacity_registered': 66.0, 'capacity_maximum': 50.0, 'capacity_storage': 50.0, 'data_first_seen': '2023-12-04T09:20:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'LOAD', 'created_at': '2024-09-20T01:14:54Z', 'updated_at': '2025-05-08T04:04:11Z'}, {'code': 'BHB1', 'fueltech_id': 'battery', 'status_id': 'operating', 'capacity_registered': 66.0, 'capacity_maximum': 50.0, 'capacity_storage': 50.0, 'data_first_seen': '2024-08-08T17:55:00+10:00', 'data_last_seen': '2025-11-04T20:25:00+10:00', 'dispatch_type': 'BIDIRECTIONAL', 'created_at': '2024-11-06T23:28:31Z', 'updated_at': '2025-05-08T04:05:21Z'}]",-31.9863,141.4204,battery_discharging,80.01,7170.68
